source,question id,encoding,cluster id,source percentage,label percentage,color 
MSMARCO,77bf2295-27bc-4811-8a2f-02590c268c82,2oornn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,030ffc84-7643-4699-b695-ec360dc03391,2ornn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,8f3c80c4-fffc-43d2-a9c7-3250b7baf8f3,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,962a9f95-a6f1-4b6c-8da7-cf53b9927794,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0c0acacb-4bea-4e2c-99de-c6d3969ca1b9,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,558ff695-89e3-4233-8072-2dcdc7f6bc55,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,d4857129-c510-46ae-84f2-75abca4abd19,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,e073cc46-943f-4ebe-8a22-4d829d061f2b,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,79a9dc66-9ea0-484c-b12d-805828cf976b,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,85e287a2-08a3-4fc0-b918-d18477279dc2,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,70b0f184-ad76-44f0-9777-49ee0a297a86,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,6f55a6e9-d51f-4a31-a12b-781d32d2f105,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,3567246b-77cf-4a72-b80f-c7575763e786,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,edd2bd8e-58b8-4830-a553-390ed2b05eac,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,087ec088-b41d-4dd3-b599-f20d11c3f79c,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,fa3ff182-a3cb-43f0-ab5e-332e984e4821,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,de6fdfff-1e28-498a-84df-e41a4a8d5572,2trnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,753b5fd3-dfe2-4553-98e4-e5a9c86b2a89,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,8d48b195-363e-458a-8860-95bcebb3daa7,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3abbb472-9986-47d9-84e1-9cc2cbf76a6a,2too,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,645424af-e992-49e1-818b-0cd61973875a,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3178005d-74be-4986-8476-d79bba61fb2e,2tqrnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,d507c9cf-8480-418e-82ff-653270a0a01e,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,2fa004a5-1d0a-40fb-861d-4140aa916d5c,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,b0248906-5af2-4434-b0be-a70cc8b983c2,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,18970785-ccbb-44a7-b1e0-0202d206e68d,2tporn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,e1fc33a7-709a-420e-988d-a4a0bb8de0b2,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5aa788cf-e24b-4c01-8008-23bdadb8f9c6,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,330dad2e-67a6-429c-bf69-64f88897f4b7,2tnns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,64a0c84b-dad7-48b2-9181-42066a0746f0,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3175b6de-d5f5-45c3-bb21-63d413323e40,2tnrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,dce81936-3357-467f-a0c4-d9922aeb3384,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,4b565d18-7021-4410-a752-0d76f864d3ed,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,9fccff6a-12c1-46da-b678-d9ea9ee82a36,2qtsn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,b351e054-2c0f-44ed-b691-35a27dcd0046,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5e9f6f1b-248e-4d67-8016-bfb8eee533d2,2ttrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,84efd3de-a51f-44a9-a995-384ffb1d6645,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,766ba10a-b9fb-4b1c-97b5-cc7e4da7ca27,2tqn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,915b46e1-43ff-48aa-8e50-f9aff4515564,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,c5787216-a49c-4762-8373-42fc3d6ef396,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,90df76e0-07dc-4ece-9a12-447f782951a9,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,e736e2bd-2879-4bbc-933a-a1441f333c6b,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,e28ab1a7-e01d-4bbe-b7ba-41bb65ad1dc5,tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,76043b35-6baf-4e2b-8f1e-d75b3cb2aee6,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,a80e47f3-6083-4b91-9a5f-71afce287018,2n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0b5aa2df-02cd-4387-94c6-0de1fc69b106,2toaon,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,446ad16d-da21-4c37-9ad5-b38906f7566d,2tqrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,e395d310-10e4-4e4d-b87a-7fc5302d35f0,2trnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,86c744a0-b18e-40f4-a68a-6230e31402a9,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,43a4c519-8711-4b8a-ab37-f1b4a2536727,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,04deda7d-d555-46ec-9f25-de91fac75456,2tns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,55ab41f8-02bc-433c-94d0-33dac0c51331,2oooorporqtrn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,9b8494c7-d521-4f56-a391-63ea0b0222ee,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,98fda5ea-4156-4b28-ad2d-86eafa5c9a08,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,bf652af9-5a5e-4f95-a069-14557de68990,2qtrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,771abff0-46b7-4fdc-9e09-6304033b176f,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,eebe2f20-022f-415b-bf88-d11de5e16c1a,2tqrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,eb891a10-2f6e-4d84-9ae5-d674fb9699e6,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,48aa36db-5d37-4ace-9160-2a44d9d4a253,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,229fad62-cbf2-44d0-b1ae-e966f28fe8b5,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,7e0f056b-c159-44cc-bfcf-c5a2601c90df,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,7f821346-b69d-4cf9-a2d0-dcae37d2ed86,r2nns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,4a9db43c-e800-4100-8971-571b863bf717,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,86716c52-3d29-4bc9-856c-e9cc29c1f8b4,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0bcff614-af79-40f9-bf0a-de05c404d98f,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,5d32bfb6-d3c2-49fb-a266-dca3c9f29d2b,2tnon,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5da4e6b1-c3a9-4d11-b6c3-9a5571cb4f5b,2trn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f66c2138-e8e0-4018-866c-55e01dc04900,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,581fa242-1ceb-449c-ad98-8a9df73cb631,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,c17b3ad2-4953-4f89-99d8-be044ab79fad,2tons,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,8f5f1279-1631-46df-87b2-a5235140a5f4,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,e48098ea-dbf1-4407-8117-cd5353bbdfc3,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,c6bf4695-2db9-46d6-8c42-dff6e174f5a7,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3719af5c-5a10-4565-a69a-f5facf5793c4,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,89974495-2178-4e8d-89bd-630f4a42bf25,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,370dce4d-9a6b-4a44-a683-e4fc8e356e4f,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,ebfb3d9a-0855-4f5e-aea4-a45ca10cce6b,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,615277f9-672b-441f-bc1f-f60c816805dd,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3f091de1-6c6b-4c68-8777-dacdb5d7d731,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,91765e02-2fa6-47b4-b034-f10dbfff635a,2toon,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,fb2fba37-92c1-4dcf-9d82-6e6c91c08d48,2t,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,245b497d-7bb8-4633-b37b-504b895e8fae,2tqn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,58aa637a-10bf-4e23-b97c-233a39d099c6,2tnnns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,b334a863-d87b-4b72-bf52-14e474759456,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,bc64d33d-6dde-4f84-bdab-370eea18a6d2,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,86dee37e-89e1-47aa-95d8-3f65da91613b,2n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,e88b5a61-66d6-4a60-b594-8acb928bd37c,2trnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0410dcf2-790d-45f5-8403-8ed10f7f1f08,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,254f75aa-0bf4-49a5-8b7e-42db3a735f48,2ortsrqn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,1be242b2-d73b-4446-9477-8294f8038094,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,cccaafe9-ccd7-4a14-8ab7-a97682b6802a,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,1b0dceb1-de83-4652-bdb3-555570b3f9f5,2ornrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,9aa1f123-2226-4aee-bad8-463329574b17,2tns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,6715190a-ab96-4a00-84ee-ad3792d15254,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f17ece48-90e0-452c-9d4c-80d4539c6a7c,2ornrnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0175f7e0-93d3-460e-a206-6153beeba118,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,319b0c6d-a301-407c-83e4-0c49397c3095,2trnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,51f4c3f8-d84c-4f68-a0b6-916165e16722,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0de1246e-e7ba-4660-98d7-e33449bdeabd,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,98876f8f-b149-435a-97ad-9ecc39c9cf98,2orqtrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3d56b1c0-ee4e-4aca-a0e1-92db700a6abd,2tnrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,b00c481d-6645-4590-970c-f299513b97d3,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,cb290058-7ae1-48b7-bf70-b259492ecb19,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,330ec5ec-a5ef-408a-aded-75faa9a85f05,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,6d4e2ec8-4ddd-419c-a4c9-bdb2f20babbd,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,c3834c03-3f4f-437e-a0fc-b80fb521c9e5,2trntrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,6883e101-9991-4d5b-912d-62c6a246446f,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,2ce4eaac-7edf-4369-9b4f-1e24c4b8cc2c,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,d544474c-0bf0-47d8-8bcc-199da6c87b67,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,c9fb5ad8-8fe8-4140-9bbd-171ea13145ff,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,ca7cf1f3-af71-40de-af7d-58a66401920b,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,989de6b5-7695-4c91-b1ea-0f36cd60e41f,2qtrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,ef3d0004-2a01-49f7-8fad-6f97c7758a7f,2ooonon,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,ebb8a834-3474-4a47-890f-1b3899688e3b,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,85ea297c-15ec-4d5e-b178-742283b91466,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f0d840c9-b561-4c58-bcaa-170e8a199bb4,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,90d54f1e-8bb8-4eb0-bc21-dc1a4638f895,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,13eb5a35-962d-4842-9784-c6dffbc4cc42,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,26bb8f15-4cd8-44b5-8931-9a0c4cdcda50,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,5ce775af-5347-4b75-9708-d55887a85014,2tntn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,7b0ce3d7-421a-4b40-a304-cca9b326fc00,2tqrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5e2bd67d-0fd5-466f-a0e0-f918d649fe6d,2tnrrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,b11b6e61-fd3a-4e89-81a5-2abf92625b7e,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,2084acdc-3508-4849-81fb-1b9b52a168a9,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,de84a25d-f71b-4b6e-9be0-aeb7c7c392cd,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,8da906c9-8db7-46ea-b2dd-c40c0199f57e,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,a300f2ce-15fb-4aea-8894-32e57229eb01,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,581e6d95-afa1-4047-bdb8-68b04deb595c,2qtoo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,bb30eb80-c2e7-49fb-a7fd-22fdc233ee3c,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,32808e4a-cbf9-472d-a0cd-badbe3caff0e,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,08793662-5f4e-4c4a-991a-c3ef3ebd17e4,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,c628717d-18bf-46fc-b534-56b524258a69,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,57ba26e2-37eb-4860-b1de-8228917f1340,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,4c426b86-af8b-4ccc-85cd-2d561e293577,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,90c2aa13-9aea-4d76-898a-89d0513a4d45,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
